DEPTH,GR,RLA1,RLA2,RLA3,RLA4,RLA5,RT_HRLT,RHOB,TNPH,Vsh,Sw,Por,LogRt,LogPhiT,LogSwT
3093.5,49.7901,,,,,,,2.2294,0.1926,0.0793,0.4752,0.2468,1.938281122,-1.399176987,-0.744019511
3093.6,48.0271,,,,,,,2.2278,0.195,0.0664,0.4792,0.2482,1.913741086,-1.393520406,-0.735637232
3093.7,46.9416,,,,,,,2.2437,0.1912,0.0584,0.5073,0.241,1.846563261,-1.422958345,-0.678652734
3093.8,46.1762,,,,,,,2.2596,0.182,0.0528,0.5432,0.2341,1.752949338,-1.452006904,-0.610277703
3093.9,45.8429,,,,,,,2.2725,0.1743,0.0503,0.5818,0.2279,1.652344133,-1.478848343,-0.541628533
3094,46.4332,,,,,,,2.278,0.1743,0.0547,0.6124,0.2245,1.565715884,-1.493879572,-0.490369615
3094.1,47.9857,,,,,,,2.2788,0.1785,0.0661,0.6606,0.2239,1.398988449,-1.496555755,-0.414606766
3094.2,49.6675,,,,,,,2.2778,0.1835,0.0784,0.7218,0.2243,1.19410427,-1.494770837,-0.326007187
3094.3,50.712,,,,,,,2.275,0.1861,0.0861,0.7672,0.2258,1.04207721,-1.488105627,-0.265007755
3094.4,50.6168,,,,,,,2.2754,0.188,0.0854,0.8051,0.2256,0.936759804,-1.488991759,-0.216788786
3094.5,49.7478,,,,,,,2.2752,0.1896,0.079,0.8444,0.2258,0.830732844,-1.488105627,-0.169128963
3094.6,47.5373,,,,,,,2.2668,0.1907,0.0628,0.9224,0.2312,0.593713511,-1.464472142,-0.08077631
3094.7,45.6056,,,,,,,2.2601,0.1952,0.0486,0.9566,0.2355,0.481438007,-1.446044366,-0.044369948
3094.8,43.811,,,,,,,2.2542,0.2011,0.0354,0.9549,0.2393,0.458563439,-1.430037284,-0.046148656
3094.9,41.9557,,,,,,,2.248,0.2052,0.0217,0.948,0.2433,0.446862937,-1.413460029,-0.053400777
3095,41.5367,,,,,,,2.2491,0.2082,0.0187,0.9573,0.2427,0.431002892,-1.415929166,-0.043638457
